,ADC channel,average,error
1487,14375.0,1.6666666666666667,1.6666666666666667
1488,14385.0,1.0,0.0
1489,14395.0,1.0,1.0
1490,14405.0,2.0,1.0
1491,14415.0,2.0,1.0
1492,14425.0,1.0,1.0
1493,14435.0,0.3333333333333333,0.6666666666666667
1494,14445.0,0.0,0.0
1495,14455.0,3.0,3.0
1496,14465.0,2.0,2.0
1497,14475.0,3.0,1.0
1498,14485.0,1.3333333333333333,1.3333333333333333
1499,14495.0,1.0,1.0
1500,14505.0,1.3333333333333333,0.6666666666666667
1501,14515.0,1.6666666666666667,0.6666666666666667
1502,14525.0,1.3333333333333333,1.3333333333333333
1503,14535.0,0.6666666666666666,1.3333333333333335
1504,14545.0,1.3333333333333333,1.3333333333333333
1505,14555.0,1.6666666666666667,0.6666666666666667
1506,14565.0,2.3333333333333335,1.6666666666666665
1507,14575.0,1.3333333333333333,0.6666666666666667
1508,14585.0,1.0,1.0
1509,14595.0,0.0,0.0
1510,14605.0,1.6666666666666667,0.6666666666666667
1511,14615.0,1.0,1.0
1512,14625.0,0.0,0.0
1513,14635.0,1.3333333333333333,1.6666666666666667
1514,14645.0,1.3333333333333333,1.6666666666666667
1515,14655.0,1.0,0.0
1516,14665.0,1.6666666666666667,0.6666666666666667
1517,14675.0,2.3333333333333335,1.3333333333333335
1518,14685.0,1.3333333333333333,1.6666666666666667
1519,14695.0,2.0,2.0
1520,14705.0,2.0,1.0
1521,14715.0,3.3333333333333335,0.6666666666666665
1522,14725.0,2.6666666666666665,1.3333333333333335
1523,14735.0,1.3333333333333333,1.6666666666666667
1524,14745.0,2.0,3.0
1525,14755.0,0.6666666666666666,0.6666666666666666
1526,14765.0,1.3333333333333333,1.3333333333333333
1527,14775.0,2.6666666666666665,3.3333333333333335
1528,14785.0,0.6666666666666666,0.6666666666666666
1529,14795.0,1.3333333333333333,1.3333333333333333
1530,14805.0,2.6666666666666665,2.3333333333333335
1531,14815.0,3.3333333333333335,2.3333333333333335
1532,14825.0,2.6666666666666665,2.3333333333333335
1533,14835.0,2.3333333333333335,1.3333333333333335
1534,14845.0,3.0,2.0
1535,14855.0,2.3333333333333335,0.6666666666666665
1536,14865.0,1.0,0.0
1537,14875.0,1.6666666666666667,0.6666666666666667
1538,14885.0,2.6666666666666665,1.3333333333333335
1539,14895.0,2.3333333333333335,1.3333333333333335
1540,14905.0,2.6666666666666665,2.6666666666666665
1541,14915.0,2.6666666666666665,1.6666666666666665
1542,14925.0,1.6666666666666667,1.6666666666666667
1543,14935.0,2.0,2.0
1544,14945.0,1.6666666666666667,0.6666666666666667
1545,14955.0,1.0,0.0
1546,14965.0,3.0,3.0
1547,14975.0,1.0,1.0
1548,14985.0,2.3333333333333335,1.3333333333333335
1549,14995.0,1.3333333333333333,1.6666666666666667
1550,15005.0,2.0,2.0
1551,15015.0,2.0,1.0
1552,15025.0,2.6666666666666665,4.333333333333334
1553,15035.0,2.3333333333333335,1.3333333333333335
1554,15045.0,1.6666666666666667,2.333333333333333
1555,15055.0,1.0,1.0
1556,15065.0,1.3333333333333333,1.6666666666666667
1557,15075.0,2.0,1.0
1558,15085.0,2.0,0.0
1559,15095.0,1.6666666666666667,1.6666666666666667
1560,15105.0,2.6666666666666665,1.6666666666666665
1561,15115.0,0.3333333333333333,0.6666666666666667
1562,15125.0,2.0,1.0
1563,15135.0,2.3333333333333335,0.6666666666666665
1564,15145.0,1.3333333333333333,0.6666666666666667
1565,15155.0,2.3333333333333335,1.3333333333333335
1566,15165.0,2.6666666666666665,1.6666666666666665
1567,15175.0,2.6666666666666665,1.6666666666666665
1568,15185.0,2.6666666666666665,0.6666666666666665
1569,15195.0,1.3333333333333333,1.6666666666666667
1570,15205.0,2.0,0.0
