,ADC channel,average,error
294,2445.0,42.666666666666664,4.666666666666664
295,2455.0,53.333333333333336,5.333333333333336
296,2465.0,43.333333333333336,5.666666666666664
297,2475.0,40.0,5.0
298,2485.0,47.0,2.0
299,2495.0,41.0,8.0
300,2505.0,39.333333333333336,7.333333333333336
301,2515.0,48.0,21.0
302,2525.0,40.666666666666664,8.666666666666664
303,2535.0,38.333333333333336,9.666666666666664
304,2545.0,43.666666666666664,0.6666666666666643
305,2555.0,40.666666666666664,15.333333333333336
306,2565.0,43.0,9.0
307,2575.0,33.0,5.0
308,2585.0,43.666666666666664,4.333333333333336
309,2595.0,45.333333333333336,9.333333333333336
310,2605.0,46.0,7.0
311,2615.0,40.333333333333336,4.333333333333336
312,2625.0,51.0,2.0
313,2635.0,45.333333333333336,5.333333333333336
314,2645.0,42.666666666666664,14.666666666666664
315,2655.0,42.0,7.0
316,2665.0,48.0,11.0
317,2675.0,47.0,14.0
318,2685.0,48.333333333333336,7.666666666666664
319,2695.0,49.666666666666664,8.333333333333336
320,2705.0,46.0,1.0
321,2715.0,50.333333333333336,10.333333333333336
322,2725.0,46.333333333333336,9.666666666666664
323,2735.0,53.0,15.0
324,2745.0,39.333333333333336,7.666666666666664
325,2755.0,45.666666666666664,3.3333333333333357
326,2765.0,41.333333333333336,6.666666666666664
327,2775.0,45.666666666666664,4.666666666666664
328,2785.0,48.333333333333336,4.333333333333336
329,2795.0,37.666666666666664,5.666666666666664
330,2805.0,42.333333333333336,8.666666666666664
331,2815.0,50.0,15.0
332,2825.0,46.666666666666664,6.333333333333336
333,2835.0,43.333333333333336,6.666666666666664
334,2845.0,39.0,11.0
335,2855.0,44.333333333333336,6.333333333333336
336,2865.0,44.333333333333336,3.3333333333333357
337,2875.0,44.0,3.0
338,2885.0,49.666666666666664,10.333333333333336
339,2895.0,36.666666666666664,7.333333333333336
340,2905.0,45.333333333333336,11.333333333333336
341,2915.0,47.333333333333336,16.666666666666664
342,2925.0,45.333333333333336,9.333333333333336
343,2935.0,42.0,7.0
344,2945.0,46.333333333333336,2.6666666666666643
345,2955.0,38.333333333333336,5.666666666666664
346,2965.0,51.0,5.0
347,2975.0,46.0,2.0
348,2985.0,50.0,13.0
349,2995.0,38.0,3.0
350,3005.0,38.666666666666664,0.6666666666666643
351,3015.0,36.0,3.0
352,3025.0,49.0,2.0
353,3035.0,41.666666666666664,5.666666666666664
354,3045.0,43.333333333333336,3.6666666666666643
355,3055.0,44.0,5.0
356,3065.0,39.333333333333336,3.3333333333333357
357,3075.0,41.666666666666664,8.333333333333336
358,3085.0,42.0,8.0
359,3095.0,48.666666666666664,11.333333333333336
360,3105.0,45.666666666666664,2.6666666666666643
361,3115.0,53.333333333333336,4.666666666666664
362,3125.0,45.0,4.0
363,3135.0,36.666666666666664,9.333333333333336
364,3145.0,48.666666666666664,12.333333333333336
365,3155.0,42.333333333333336,3.3333333333333357
366,3165.0,40.0,3.0
367,3175.0,48.0,3.0
368,3185.0,45.0,3.0
369,3195.0,45.0,5.0
370,3205.0,42.0,5.0
371,3215.0,40.0,4.0
372,3225.0,39.0,8.0
373,3235.0,47.0,11.0
374,3245.0,36.0,10.0
375,3255.0,38.0,1.0
376,3265.0,45.0,9.0
377,3275.0,45.333333333333336,7.333333333333336
378,3285.0,37.666666666666664,6.333333333333336
379,3295.0,42.333333333333336,2.6666666666666643
380,3305.0,46.666666666666664,7.333333333333336
381,3315.0,42.333333333333336,8.666666666666664
382,3325.0,39.0,4.0
383,3335.0,40.666666666666664,7.333333333333336
384,3345.0,41.666666666666664,1.6666666666666643
385,3355.0,45.666666666666664,10.333333333333336
386,3365.0,44.333333333333336,8.333333333333336
387,3375.0,46.666666666666664,6.333333333333336
388,3385.0,39.666666666666664,5.333333333333336
389,3395.0,42.666666666666664,9.666666666666664
390,3405.0,44.0,3.0
391,3415.0,42.333333333333336,4.333333333333336
392,3425.0,38.333333333333336,8.333333333333336
393,3435.0,44.333333333333336,9.666666666666664
394,3445.0,36.333333333333336,5.666666666666664
395,3455.0,40.333333333333336,5.666666666666664
396,3465.0,43.333333333333336,0.6666666666666643
397,3475.0,38.666666666666664,6.333333333333336
398,3485.0,38.0,5.0
399,3495.0,38.333333333333336,1.6666666666666643
400,3505.0,44.333333333333336,2.3333333333333357
401,3515.0,47.0,9.0
402,3525.0,43.666666666666664,6.666666666666664
403,3535.0,49.333333333333336,5.666666666666664
404,3545.0,42.0,12.0
405,3555.0,41.666666666666664,5.333333333333336
406,3565.0,35.666666666666664,11.333333333333336
407,3575.0,44.333333333333336,7.666666666666664
408,3585.0,40.666666666666664,2.3333333333333357
409,3595.0,49.0,5.0
410,3605.0,36.333333333333336,7.333333333333336
411,3615.0,39.666666666666664,1.3333333333333357
412,3625.0,40.333333333333336,6.333333333333336
413,3635.0,41.333333333333336,9.333333333333336
414,3645.0,32.666666666666664,2.3333333333333357
415,3655.0,40.0,8.0
416,3665.0,41.666666666666664,2.6666666666666643
417,3675.0,38.666666666666664,2.3333333333333357
418,3685.0,41.0,16.0
419,3695.0,44.666666666666664,2.6666666666666643
420,3705.0,42.666666666666664,9.666666666666664
421,3715.0,40.0,6.0
422,3725.0,38.333333333333336,3.6666666666666643
423,3735.0,40.0,1.0
424,3745.0,40.333333333333336,12.666666666666664
425,3755.0,43.666666666666664,4.666666666666664
426,3765.0,37.333333333333336,5.333333333333336
427,3775.0,41.0,7.0
428,3785.0,43.666666666666664,13.666666666666664
429,3795.0,46.0,1.0
430,3805.0,43.666666666666664,5.333333333333336
431,3815.0,43.0,3.0
432,3825.0,38.666666666666664,4.333333333333336
433,3835.0,43.333333333333336,3.3333333333333357
434,3845.0,41.0,8.0
435,3855.0,42.0,9.0
436,3865.0,38.0,9.0
437,3875.0,47.333333333333336,6.666666666666664
438,3885.0,40.0,8.0
439,3895.0,46.333333333333336,5.666666666666664
440,3905.0,41.0,11.0
441,3915.0,44.0,12.0
442,3925.0,33.666666666666664,5.333333333333336
443,3935.0,44.666666666666664,2.6666666666666643
444,3945.0,47.0,5.0
445,3955.0,39.0,1.0
446,3965.0,43.666666666666664,14.666666666666664
447,3975.0,44.666666666666664,6.666666666666664
448,3985.0,43.333333333333336,3.6666666666666643
449,3995.0,36.333333333333336,4.666666666666664
450,4005.0,37.0,5.0
451,4015.0,49.333333333333336,5.666666666666664
452,4025.0,49.0,7.0
453,4035.0,44.0,6.0
454,4045.0,40.666666666666664,0.6666666666666643
455,4055.0,41.333333333333336,3.6666666666666643
456,4065.0,47.333333333333336,12.333333333333336
457,4075.0,45.666666666666664,4.666666666666664
458,4085.0,47.0,10.0
